Temperature,Humidity,Smoke_ADC,CO_ADC,Flame,LDR_ADC,LDR_Flicker,Motion,Label
125.21,24.94,3616.0,3450.0,1,228.0,810.9,1,2
147.11,12.37,3782.0,3640.0,1,268.0,750.8,0,2
91.49,33.68,1742.0,2648.0,1,121.0,357.2,1,1
28.16,71.22,2177.0,420.0,0,1917.0,56.7,1,0
84.88,29.42,2926.0,1980.0,0,2786.0,1.0,0,1
62.99,27.64,2257.0,2982.0,0,3569.0,30.6,0,1
59.24,35.55,2026.0,1394.0,0,1129.0,33.4,0,1
57.83,52.53,2240.0,1153.0,0,1350.0,5.8,1,1
18.9,63.13,101.0,200.0,0,1475.0,26.5,0,0
27.88,42.06,156.0,170.0,0,3496.0,40.2,0,0
18.01,49.72,152.0,383.0,0,1331.0,71.0,1,0
51.56,18.4,2745.0,2081.0,0,2859.0,59.9,1,1
60.84,89.29,701.0,357.0,0,1431.0,15.1,1,0
105.79,34.71,3262.0,1665.0,0,3416.0,60.4,0,1
52.27,79.77,1643.0,443.0,0,2208.0,42.3,1,0
23.88,58.47,94.0,231.0,0,1332.0,50.0,0,0
55.99,24.46,2006.0,1746.0,0,3187.0,77.1,1,1
79.36,38.08,2285.0,1648.0,0,2086.0,10.1,0,1
28.41,59.26,14.0,294.0,0,1315.0,47.1,0,0
58.31,35.62,2306.0,2180.0,0,1538.0,72.3,1,1
26.49,47.25,181.0,7.0,0,1233.0,22.5,1,0
24.21,63.08,98.0,4.0,0,947.0,15.4,0,0
62.26,43.37,3086.0,2746.0,0,2997.0,55.0,1,1
192.71,27.73,3913.0,2825.0,1,151.0,893.0,1,2
41.74,73.33,1391.0,12.0,0,3106.0,62.0,1,0
87.95,38.66,2482.0,1631.0,1,249.0,638.6,1,1
19.78,62.87,156.0,381.0,0,3142.0,43.5,1,0
24.42,47.83,129.0,36.0,0,2634.0,7.2,0,0
70.29,23.95,1221.0,827.0,0,3245.0,67.6,1,1
24.28,37.7,9.0,225.0,0,3407.0,4.8,1,0
68.97,38.34,1834.0,1591.0,0,2819.0,26.4,0,1
19.15,49.56,134.0,19.0,0,1933.0,0.1,1,0
28.62,62.6,119.0,399.0,0,1063.0,18.8,1,0
19.53,35.6,27.0,235.0,0,2413.0,78.1,1,0
44.23,71.41,1091.0,12.0,0,3781.0,61.4,1,0
82.91,39.56,2409.0,2093.0,0,2268.0,16.0,1,1
109.99,32.13,2395.0,2949.0,0,2286.0,51.2,0,1
105.07,15.9,2042.0,2771.0,0,1266.0,52.2,0,1
52.5,60.89,1408.0,180.0,0,1976.0,71.4,1,0
87.55,10.01,1507.0,2800.0,0,3489.0,74.4,1,1
48.71,64.91,1990.0,313.0,0,1362.0,77.6,1,0
97.43,23.76,2911.0,4087.0,1,380.0,640.6,1,2
106.54,24.73,1839.0,2098.0,0,3446.0,22.8,0,1
61.92,52.27,1401.0,1180.0,0,3132.0,6.6,0,1
65.55,20.64,1657.0,1592.0,0,3350.0,13.0,1,1
85.17,34.13,1858.0,1738.0,0,1002.0,10.9,0,1
91.57,32.9,3755.0,2531.0,1,180.0,894.6,1,2
75.62,41.18,1989.0,2159.0,0,3215.0,77.3,0,1
52.52,87.35,2131.0,173.0,0,891.0,2.8,1,0
97.45,14.63,2511.0,1717.0,1,146.0,737.6,1,1
57.85,85.87,658.0,325.0,0,1544.0,74.8,1,0
89.51,37.18,2349.0,1474.0,0,1760.0,53.9,1,1
115.91,19.21,2908.0,3876.0,1,93.0,536.1,1,2
25.26,58.04,285.0,316.0,0,2920.0,46.1,0,0
70.57,47.46,1105.0,1501.0,0,2740.0,50.9,1,1
50.43,61.46,1112.0,330.0,0,1043.0,11.1,1,0
53.38,47.18,1335.0,1186.0,0,3076.0,24.9,0,1
56.06,82.25,1007.0,19.0,0,1891.0,68.6,1,0
84.78,15.62,3145.0,1831.0,0,3042.0,8.8,0,1
34.71,75.5,683.0,386.0,0,3524.0,63.6,1,0
19.68,50.63,81.0,32.0,0,1939.0,25.2,0,0
91.39,41.99,2129.0,2889.0,1,303.0,395.4,1,1
72.45,41.59,1676.0,1738.0,0,3196.0,9.4,1,1
18.7,42.92,7.0,348.0,0,1874.0,66.7,1,0
78.65,21.43,1676.0,1225.0,0,1524.0,53.2,1,1
60.93,69.42,815.0,427.0,0,2922.0,8.1,1,0
85.67,31.28,2313.0,2285.0,0,3170.0,8.0,1,1
20.82,54.09,190.0,71.0,0,1637.0,55.3,1,0
52.5,46.97,1047.0,1468.0,0,3422.0,39.3,0,1
80.23,31.26,2191.0,1587.0,0,1537.0,4.0,0,1
158.13,22.78,4074.0,3751.0,1,225.0,588.2,1,2
106.56,22.54,3100.0,3643.0,1,232.0,701.8,1,2
74.3,34.29,1839.0,1856.0,0,867.0,1.2,1,1
26.97,51.9,138.0,7.0,0,2318.0,32.5,1,0
62.09,62.02,1961.0,194.0,0,2510.0,53.4,1,0
80.06,40.81,1252.0,1739.0,1,93.0,420.5,0,1
79.11,17.13,2298.0,1905.0,1,382.0,607.7,0,1
186.44,25.0,3180.0,3216.0,1,212.0,235.7,0,2
19.76,52.19,271.0,156.0,0,2851.0,67.2,1,0
53.35,67.89,1820.0,297.0,0,2053.0,73.4,1,0
30.02,88.5,1482.0,133.0,0,1683.0,47.8,1,0
119.79,24.38,3112.0,2641.0,1,53.0,863.5,0,2
75.64,26.45,1604.0,917.0,0,1600.0,53.0,0,1
87.75,42.84,1926.0,1120.0,1,356.0,713.7,0,1
27.75,46.36,57.0,203.0,0,1073.0,7.5,0,0
18.26,63.08,124.0,233.0,0,2025.0,32.7,0,0
61.93,11.21,2593.0,2903.0,0,3301.0,28.8,0,1
18.18,51.14,75.0,68.0,0,1540.0,57.9,1,0
20.42,35.14,93.0,390.0,0,1513.0,49.1,1,0
40.27,37.23,1045.0,1919.0,0,2383.0,32.5,0,1
67.09,15.16,1645.0,2797.0,1,307.0,397.3,0,1
78.47,42.44,1533.0,1165.0,0,3079.0,7.5,0,1
50.31,42.01,1629.0,2378.0,1,353.0,342.3,1,1
37.84,89.77,1367.0,162.0,0,3161.0,2.8,1,0
130.54,25.77,3717.0,3709.0,1,119.0,892.4,0,2
115.37,8.46,3286.0,3667.0,1,175.0,875.4,0,2
139.09,33.37,2931.0,2875.0,1,101.0,203.5,1,2
44.45,68.2,722.0,410.0,0,3568.0,33.3,1,0
21.99,50.79,204.0,244.0,0,2778.0,60.9,0,0
24.76,53.95,13.0,72.0,0,2821.0,45.0,0,0
39.45,81.28,2031.0,454.0,0,3327.0,32.4,1,0
28.35,37.81,178.0,66.0,0,2227.0,52.7,1,0
77.54,25.4,2166.0,881.0,0,2478.0,53.1,1,1
61.47,22.27,1580.0,981.0,0,1020.0,68.2,0,1
110.87,21.5,2993.0,3505.0,1,231.0,646.2,0,2
161.92,5.09,2946.0,3616.0,1,359.0,507.8,0,2
92.32,28.98,1583.0,2608.0,1,86.0,585.4,0,1
91.41,41.44,2101.0,1778.0,0,3409.0,43.8,1,1
64.3,37.04,2332.0,1869.0,0,1410.0,29.3,1,1
23.95,43.19,143.0,197.0,0,3742.0,38.4,1,0
22.32,56.39,155.0,380.0,0,1914.0,54.6,0,0
24.23,41.56,184.0,200.0,0,2771.0,13.2,0,0
21.97,46.5,261.0,13.0,0,1711.0,68.0,0,0
78.99,44.05,1911.0,2626.0,0,1644.0,13.1,1,1
84.98,37.41,2009.0,2849.0,0,1964.0,57.4,0,1
52.08,70.14,1789.0,17.0,0,838.0,16.5,1,0
108.24,17.92,3108.0,3540.0,1,172.0,591.1,1,2
169.0,9.29,4012.0,3208.0,1,74.0,364.4,1,2
41.54,36.28,1203.0,1024.0,0,2570.0,72.1,1,1
90.35,19.24,2236.0,2651.0,0,3181.0,48.3,0,1
96.74,38.09,2874.0,2706.0,1,363.0,664.0,1,1
27.67,40.79,177.0,76.0,0,1948.0,78.0,1,0
64.6,30.43,2811.0,1729.0,0,3228.0,31.2,0,1
52.69,31.27,1143.0,927.0,1,267.0,494.2,0,1
70.1,24.37,1743.0,1853.0,0,2156.0,76.1,0,1
54.62,60.11,950.0,1.0,0,1831.0,61.0,1,0
100.84,34.44,3069.0,3027.0,1,247.0,761.0,0,2
181.25,18.21,3504.0,2948.0,1,56.0,751.3,1,2
66.16,29.16,2311.0,2217.0,1,163.0,453.5,0,1
146.62,27.34,3562.0,3324.0,1,167.0,711.2,1,2
102.11,13.13,3807.0,3264.0,1,279.0,657.1,1,2
84.07,29.05,2475.0,1356.0,0,3122.0,28.4,0,1
20.95,63.87,253.0,221.0,0,3025.0,15.8,0,0
93.57,20.08,3467.0,3098.0,1,307.0,421.6,1,2
57.25,26.68,2161.0,1883.0,0,3082.0,66.3,0,1
67.01,44.63,2605.0,1777.0,0,2459.0,18.0,0,1
97.21,43.29,3209.0,2322.0,0,2430.0,44.6,0,1
80.5,12.74,1501.0,2554.0,0,2307.0,0.3,1,1
28.62,69.03,2054.0,440.0,0,2292.0,36.2,1,0
25.63,59.43,4.0,256.0,0,2529.0,0.7,0,0
114.38,25.4,2815.0,3600.0,1,387.0,725.9,1,2
25.99,44.79,72.0,122.0,0,1067.0,73.4,0,0
92.64,28.42,4030.0,2975.0,1,101.0,838.1,1,2
86.19,29.59,3362.0,1537.0,0,3041.0,52.4,0,1
74.44,23.96,2260.0,1413.0,0,2945.0,66.0,0,1
66.1,44.09,1094.0,1575.0,0,3545.0,18.8,1,1
165.88,24.97,3210.0,3745.0,1,291.0,640.6,1,2
56.89,82.31,1255.0,130.0,0,1630.0,54.7,1,0
51.81,66.71,1101.0,40.0,0,2916.0,18.1,1,0
21.3,41.82,235.0,320.0,0,1777.0,65.5,0,0
18.56,55.65,3.0,43.0,0,2911.0,38.0,0,0
100.82,19.83,2023.0,1945.0,0,3794.0,10.3,1,1
41.13,24.09,1356.0,1458.0,0,2175.0,21.6,0,1
90.88,44.78,1891.0,2758.0,1,294.0,871.0,0,1
104.54,28.58,2207.0,2145.0,0,3299.0,63.3,0,1
26.72,60.45,210.0,343.0,0,2201.0,15.6,0,0
22.76,37.61,8.0,38.0,0,2738.0,25.0,1,0
152.92,28.34,3538.0,2565.0,1,382.0,575.1,1,2
90.94,41.12,1829.0,1928.0,0,1754.0,18.5,1,1
24.4,38.41,277.0,361.0,0,2088.0,10.0,0,0
24.71,53.82,233.0,196.0,0,2060.0,17.1,1,0
178.11,17.68,3796.0,2576.0,1,256.0,491.8,0,2
57.79,55.03,1654.0,172.0,0,1091.0,30.8,1,0
66.32,21.55,2585.0,1857.0,0,2961.0,75.1,1,1
107.97,20.06,2006.0,2762.0,0,1474.0,36.8,1,1
22.53,51.47,192.0,65.0,0,2291.0,39.2,0,0
60.96,51.56,1361.0,827.0,0,3672.0,27.2,0,1
22.24,61.67,260.0,149.0,0,2181.0,57.3,0,0
57.96,73.41,2027.0,51.0,0,2162.0,69.4,1,0
32.71,78.35,2043.0,433.0,0,1852.0,41.5,1,0
21.98,50.07,211.0,57.0,0,1642.0,33.6,1,0
178.95,33.99,3170.0,2721.0,1,84.0,624.2,1,2
57.39,68.64,870.0,461.0,0,945.0,39.4,1,0
65.12,43.03,2444.0,1995.0,0,2244.0,52.1,1,1
22.4,64.7,99.0,313.0,0,3397.0,13.7,1,0
165.36,22.92,3982.0,2846.0,1,211.0,782.3,1,2
49.42,71.35,888.0,5.0,0,833.0,5.2,1,0
20.04,54.48,121.0,97.0,0,2285.0,10.6,1,0
40.46,81.18,1937.0,373.0,0,3282.0,64.9,1,0
157.38,13.13,2867.0,3459.0,1,203.0,258.8,0,2
175.81,18.93,2898.0,4090.0,1,177.0,524.4,0,2
48.59,47.1,938.0,1126.0,1,291.0,511.1,1,1
69.0,29.49,1875.0,2694.0,0,2603.0,40.0,0,1
49.71,88.37,953.0,468.0,0,1539.0,18.6,1,0
60.01,80.69,729.0,441.0,0,2929.0,49.1,1,0
43.35,49.6,1403.0,1384.0,1,306.0,861.8,1,1
41.59,56.84,1187.0,123.0,0,2225.0,31.1,1,0
72.68,25.26,2062.0,1434.0,0,3521.0,48.7,1,1
63.85,67.1,803.0,392.0,0,2852.0,60.9,1,0
60.68,52.81,1832.0,1466.0,0,1549.0,35.8,1,1
76.71,23.05,3158.0,2886.0,1,75.0,645.2,1,1
42.7,69.55,1541.0,79.0,0,1071.0,41.5,1,0
115.89,34.24,3948.0,3741.0,1,354.0,445.0,0,2
133.16,15.21,3217.0,3068.0,1,297.0,236.3,1,2
100.81,24.19,2221.0,2874.0,0,3230.0,36.6,1,1
95.02,17.68,1622.0,2171.0,0,2095.0,10.2,1,1
98.82,25.26,3155.0,2771.0,1,53.0,523.8,1,2
29.03,52.25,187.0,306.0,0,3161.0,11.5,0,0
28.46,58.2,297.0,105.0,0,1542.0,77.6,0,0
113.53,34.52,3390.0,3668.0,1,361.0,378.2,1,2
68.15,37.01,2027.0,1188.0,1,227.0,294.8,0,1
48.53,82.58,975.0,125.0,0,1809.0,28.6,1,0
103.05,24.92,2691.0,2530.0,1,58.0,393.6,1,1
59.28,75.12,1313.0,220.0,0,2687.0,73.2,1,0
41.69,33.08,1070.0,911.0,1,365.0,569.6,1,1
28.05,60.98,56.0,173.0,0,3093.0,28.2,1,0
55.2,32.24,1783.0,1866.0,0,3104.0,6.4,1,1
27.93,39.41,153.0,285.0,0,1385.0,69.5,1,0
22.63,62.59,231.0,19.0,0,1267.0,43.9,1,0
87.05,25.91,1748.0,1680.0,1,132.0,714.9,1,1
28.28,73.16,1084.0,498.0,0,3546.0,56.6,1,0
40.78,58.95,1161.0,186.0,0,3195.0,1.4,1,0
58.06,87.66,642.0,469.0,0,3636.0,67.0,1,0
179.12,24.23,3661.0,3149.0,1,208.0,686.9,1,2
23.17,59.12,172.0,306.0,0,2876.0,28.0,0,0
41.84,30.12,1951.0,1841.0,0,3320.0,30.0,0,1
53.37,42.55,2201.0,883.0,0,3226.0,47.2,0,1
143.36,24.6,3019.0,2549.0,1,174.0,296.1,1,2
69.5,10.14,3374.0,2623.0,0,3416.0,9.2,0,1
94.38,20.49,3500.0,2583.0,0,1782.0,59.1,0,1
71.98,30.31,2385.0,1051.0,0,961.0,68.1,1,1
82.95,48.56,939.0,1910.0,0,2502.0,27.7,0,1
23.23,53.54,291.0,78.0,0,3747.0,26.7,1,0
103.39,17.87,3555.0,3518.0,1,234.0,661.9,1,2
77.64,29.86,3028.0,1793.0,1,307.0,759.9,1,1
59.19,85.15,1785.0,287.0,0,928.0,12.9,1,0
35.49,63.45,1312.0,143.0,0,2135.0,48.5,1,0
50.43,72.83,2081.0,190.0,0,3795.0,7.4,1,0
50.58,41.45,2720.0,1557.0,0,996.0,56.9,0,1
66.38,38.35,1637.0,1533.0,0,1137.0,35.6,0,1
20.63,42.14,17.0,182.0,0,3159.0,31.9,1,0
44.89,26.03,1458.0,1151.0,0,1125.0,12.5,0,1
86.26,20.18,1989.0,1381.0,0,1269.0,21.3,0,1
40.7,40.01,1039.0,1583.0,0,2617.0,48.6,0,1
90.29,33.05,3416.0,2121.0,0,2555.0,30.2,1,1
58.36,74.45,1680.0,219.0,0,3608.0,38.8,1,0
76.46,44.36,2287.0,2309.0,0,1096.0,31.6,1,1
87.57,13.06,3083.0,2644.0,0,3413.0,74.1,1,1
33.96,57.94,2135.0,474.0,0,1820.0,15.2,1,0
62.97,16.75,2625.0,2754.0,0,1104.0,10.6,1,1
44.81,27.17,1659.0,1512.0,0,1511.0,66.9,1,1
55.52,86.67,1913.0,30.0,0,1116.0,31.8,1,0
19.94,63.8,157.0,3.0,0,2131.0,60.0,1,0
29.07,42.03,30.0,105.0,0,3551.0,60.1,0,0
72.02,30.12,2468.0,1602.0,0,1573.0,18.2,1,1
39.37,60.19,602.0,474.0,0,1670.0,31.9,1,0
130.48,20.78,3449.0,3321.0,1,387.0,762.0,1,2
63.85,36.41,3243.0,1649.0,0,3289.0,35.3,0,1
66.17,12.59,2525.0,2906.0,1,88.0,879.2,0,1
104.96,32.33,2602.0,1792.0,0,1996.0,55.7,1,1
48.21,86.38,1230.0,482.0,0,1955.0,24.9,1,0
53.99,78.35,1586.0,258.0,0,2287.0,52.7,1,0
62.06,66.43,776.0,157.0,0,2322.0,3.0,1,0
105.9,33.96,3266.0,1765.0,0,2241.0,6.4,0,1
171.15,11.56,3488.0,3942.0,1,199.0,721.4,1,2
20.34,40.57,52.0,34.0,0,2457.0,20.7,0,0
77.23,42.79,2692.0,2400.0,0,3629.0,30.0,0,1
31.04,84.24,793.0,243.0,0,1366.0,15.5,1,0
155.16,16.23,3111.0,3365.0,1,190.0,841.1,1,2
51.66,88.94,790.0,104.0,0,1081.0,29.8,1,0
41.71,32.47,1255.0,926.0,0,2634.0,25.2,1,1
103.78,13.52,1682.0,1843.0,0,2215.0,77.8,1,1
58.92,28.27,3183.0,1909.0,1,322.0,468.3,1,1
49.53,29.26,1995.0,1201.0,0,2627.0,74.9,1,1
63.92,22.49,1666.0,1560.0,0,2207.0,27.1,1,1
51.51,22.47,3313.0,2361.0,1,237.0,438.8,0,1
64.82,48.4,1919.0,1931.0,0,3006.0,61.4,1,1
156.19,9.98,3447.0,2760.0,1,284.0,633.1,1,2
73.68,43.75,2291.0,903.0,0,2444.0,71.4,1,1
77.89,35.32,1488.0,1929.0,0,1837.0,44.7,1,1
24.26,39.81,66.0,198.0,0,2713.0,16.3,1,0
56.8,49.32,1777.0,1930.0,0,2349.0,4.9,1,1
43.23,89.43,1318.0,311.0,0,1880.0,32.5,1,0
44.71,27.9,1792.0,1415.0,0,3566.0,30.4,1,1
71.57,24.66,2502.0,2080.0,1,298.0,455.6,1,1
101.15,9.67,4076.0,3808.0,1,113.0,227.5,1,2
50.27,37.34,1947.0,1295.0,0,3728.0,56.4,1,1
63.36,47.49,982.0,1310.0,0,1634.0,22.3,0,1
114.62,20.52,3724.0,2630.0,1,134.0,577.2,0,2
32.2,73.84,1410.0,1.0,0,2740.0,37.1,1,0
77.7,42.4,1800.0,1335.0,0,1410.0,34.4,0,1
22.64,45.19,215.0,352.0,0,1936.0,55.7,1,0
90.69,27.79,3488.0,3478.0,1,233.0,250.5,1,2
87.71,34.55,2468.0,1800.0,1,87.0,509.9,1,1
106.64,30.41,3986.0,2743.0,1,336.0,390.3,1,2
56.44,50.12,1430.0,1431.0,0,3227.0,57.5,1,1
27.63,36.82,129.0,291.0,0,820.0,20.9,0,0
149.3,22.05,3774.0,3828.0,1,352.0,451.0,1,2
37.75,89.04,2136.0,50.0,0,2583.0,12.9,1,0
144.62,31.54,2966.0,3412.0,1,350.0,887.3,0,2
27.46,55.39,19.0,232.0,0,3289.0,32.4,0,0
62.56,80.94,1047.0,468.0,0,2378.0,68.8,1,0
79.45,28.67,1503.0,1836.0,1,118.0,302.5,1,1
90.92,20.67,1508.0,2618.0,1,351.0,737.1,0,1
70.87,20.69,2111.0,1823.0,0,3203.0,52.6,0,1
30.9,87.63,1537.0,38.0,0,1050.0,1.7,1,0
89.89,13.93,2997.0,2449.0,0,3279.0,58.6,0,1
179.11,17.14,3563.0,2588.0,1,356.0,471.3,0,2
96.98,19.26,2822.0,3835.0,1,303.0,837.2,0,2
140.08,33.98,3084.0,3368.0,1,279.0,388.2,0,2
129.0,26.21,4042.0,2854.0,1,115.0,316.9,0,2
52.56,49.07,1180.0,967.0,0,2588.0,26.2,1,1
53.8,77.55,781.0,267.0,0,1175.0,62.3,1,0
82.81,14.03,1610.0,2328.0,0,852.0,9.8,1,1
29.56,55.7,1027.0,26.0,0,2952.0,28.0,1,0
58.44,72.82,826.0,499.0,0,2441.0,55.4,1,0
29.36,42.46,209.0,158.0,0,2113.0,41.8,0,0
58.28,78.51,642.0,104.0,0,2921.0,34.0,1,0
25.43,64.56,135.0,198.0,0,1413.0,24.6,0,0
45.26,69.77,1778.0,281.0,0,1028.0,29.2,1,0
44.48,21.77,1379.0,1349.0,0,1358.0,49.0,0,1
28.32,57.84,82.0,111.0,0,3770.0,20.3,1,0
163.67,7.71,3068.0,2614.0,1,353.0,510.5,1,2
27.08,60.01,161.0,211.0,0,2841.0,31.0,0,0
48.63,59.38,1611.0,386.0,0,1215.0,37.9,1,0
53.6,29.92,2707.0,2614.0,1,127.0,656.1,0,1
19.63,44.71,233.0,70.0,0,3176.0,17.7,1,0
28.55,49.77,102.0,266.0,0,2438.0,44.3,1,0
84.47,27.35,1586.0,2198.0,0,1170.0,50.9,1,1
46.85,69.19,639.0,253.0,0,1401.0,8.2,1,0
64.63,54.97,918.0,1418.0,0,2420.0,60.2,0,1
90.9,37.68,2533.0,2619.0,0,3176.0,37.5,1,1
26.53,63.56,205.0,367.0,0,952.0,43.1,0,0
36.47,55.25,2005.0,386.0,0,3095.0,26.0,1,0
64.98,25.8,2912.0,1738.0,1,189.0,601.8,0,1
103.77,12.78,4082.0,2674.0,1,253.0,872.0,0,2
70.48,46.28,2140.0,1256.0,1,203.0,354.2,0,1
24.78,37.43,46.0,223.0,0,1221.0,43.2,0,0
87.24,22.15,2100.0,1280.0,0,3460.0,16.3,1,1
93.01,27.36,1616.0,2422.0,1,377.0,699.7,1,1
103.97,12.33,3549.0,3395.0,1,345.0,367.8,1,2
181.51,15.16,3585.0,3829.0,1,282.0,262.9,1,2
60.14,43.85,2026.0,1537.0,0,2896.0,56.1,0,1
181.22,29.8,3247.0,3011.0,1,389.0,532.8,0,2
108.72,11.09,3642.0,2817.0,1,228.0,879.8,1,2
29.15,50.18,217.0,174.0,0,2801.0,77.5,1,0
45.82,89.23,1819.0,287.0,0,2215.0,30.3,1,0
105.6,15.15,3840.0,3138.0,1,127.0,566.3,0,2
96.04,25.05,2233.0,2759.0,0,984.0,52.1,0,1
53.23,37.54,2348.0,1233.0,0,2301.0,36.6,0,1
32.5,88.62,829.0,175.0,0,1464.0,24.8,1,0
60.39,40.96,1773.0,1933.0,0,1258.0,8.4,1,1
105.57,26.12,2037.0,1719.0,0,2996.0,46.3,0,1
86.33,47.34,2377.0,1595.0,0,3235.0,57.7,0,1
25.62,52.64,6.0,232.0,0,2186.0,20.9,0,0
81.23,38.86,2036.0,926.0,1,328.0,486.2,0,1
28.73,38.32,238.0,329.0,0,1936.0,78.0,0,0
20.36,37.93,88.0,24.0,0,3228.0,29.4,0,0
26.95,55.71,120.0,309.0,0,2025.0,77.5,0,0
99.11,35.76,2991.0,1553.0,0,2353.0,32.5,1,1
184.87,11.34,3448.0,3370.0,1,213.0,740.5,0,2
93.35,18.27,2392.0,2618.0,0,1758.0,65.7,1,1
115.23,22.41,2904.0,4074.0,1,384.0,250.1,0,2
55.93,66.12,1736.0,270.0,0,1149.0,36.8,1,0
163.02,6.03,4055.0,2911.0,1,354.0,677.6,1,2
18.76,50.24,275.0,215.0,0,1794.0,28.0,0,0
47.33,82.1,1800.0,185.0,0,1909.0,0.9,1,0
143.12,30.4,3687.0,2761.0,1,70.0,445.5,1,2
105.17,26.08,3781.0,2704.0,1,184.0,701.0,1,2
28.56,54.69,91.0,79.0,0,1820.0,20.5,0,0
56.37,17.64,2056.0,2394.0,0,886.0,31.2,0,1
46.12,75.37,980.0,376.0,0,3534.0,56.7,1,0
145.95,25.99,3283.0,2965.0,1,80.0,475.2,1,2
129.39,19.4,3799.0,3313.0,1,149.0,811.8,0,2
176.17,25.01,3219.0,2641.0,1,152.0,273.8,1,2
57.16,72.53,914.0,5.0,0,1678.0,77.5,1,0
21.26,52.62,137.0,84.0,0,3099.0,57.9,0,0
171.88,10.61,3444.0,3892.0,1,282.0,620.6,1,2
29.05,43.52,118.0,86.0,0,3247.0,5.0,0,0
69.83,32.82,920.0,1029.0,0,1081.0,19.3,1,1
87.22,38.23,1541.0,1277.0,0,1880.0,47.7,0,1
23.26,45.41,279.0,64.0,0,3241.0,9.1,1,0
45.88,72.52,2001.0,418.0,0,2935.0,67.5,1,0
76.61,36.99,1680.0,936.0,0,2516.0,49.8,0,1
36.37,64.66,2026.0,320.0,0,3462.0,24.1,1,0
81.76,20.17,1914.0,856.0,0,3217.0,48.1,1,1
23.8,38.84,105.0,30.0,0,2142.0,73.9,1,0
120.83,34.4,3351.0,2874.0,1,343.0,605.3,1,2
169.34,8.73,3208.0,3043.0,1,155.0,817.5,0,2
56.45,61.11,737.0,398.0,0,1779.0,28.2,1,0
43.91,52.7,1551.0,1644.0,0,2562.0,34.9,1,1
136.89,7.75,3968.0,3699.0,1,323.0,689.2,0,2
53.63,43.41,808.0,1204.0,0,2050.0,73.6,0,1
19.62,57.94,164.0,273.0,0,1787.0,40.7,0,0
23.27,40.96,130.0,217.0,0,2046.0,49.6,0,0
20.8,57.46,158.0,244.0,0,1239.0,30.5,1,0
18.15,56.12,36.0,184.0,0,3676.0,27.3,0,0
45.76,58.36,1576.0,76.0,0,1270.0,72.8,1,0
93.62,19.06,3745.0,3941.0,1,341.0,266.3,0,2
19.47,58.68,233.0,383.0,0,3169.0,41.2,1,0
52.2,71.94,2137.0,174.0,0,3410.0,64.7,1,0
65.69,37.21,1378.0,1061.0,0,2332.0,55.3,0,1
19.86,50.77,40.0,195.0,0,1154.0,53.9,1,0
53.47,86.56,1844.0,161.0,0,2322.0,45.7,1,0
23.83,52.87,249.0,162.0,0,2240.0,35.4,0,0
45.53,43.91,2377.0,829.0,0,3042.0,55.6,0,1
62.62,17.35,2395.0,2133.0,1,297.0,662.1,1,1
63.32,66.35,1473.0,24.0,0,2501.0,1.1,1,0
59.16,46.15,1748.0,1679.0,0,1613.0,38.6,1,1
177.93,25.58,3654.0,3278.0,1,193.0,692.9,0,2
117.9,5.75,3417.0,2727.0,1,306.0,436.3,1,2
42.3,86.39,926.0,296.0,0,1533.0,8.3,1,0
121.63,12.39,3768.0,3272.0,1,360.0,609.4,1,2
60.82,65.9,1982.0,271.0,0,1587.0,36.0,1,0
58.72,23.67,817.0,1365.0,0,3487.0,75.6,1,1
76.95,34.48,2004.0,996.0,0,3728.0,4.6,0,1
63.11,24.58,1035.0,1420.0,0,2388.0,42.1,1,1
175.34,16.6,3364.0,3271.0,1,385.0,568.4,1,2
22.84,36.27,120.0,110.0,0,1757.0,20.2,1,0
18.91,39.89,154.0,45.0,0,1240.0,41.7,1,0
69.85,18.31,1723.0,2867.0,0,3448.0,55.0,1,1
189.63,16.83,3830.0,3537.0,1,145.0,596.6,0,2
37.29,75.64,1301.0,392.0,0,1845.0,74.5,1,0
135.52,9.9,3881.0,3767.0,1,83.0,812.7,0,2
36.7,87.07,1360.0,344.0,0,3102.0,72.6,1,0
25.65,58.9,259.0,74.0,0,1237.0,78.6,0,0
23.14,63.94,140.0,24.0,0,3761.0,19.6,0,0
34.46,59.38,1015.0,126.0,0,2968.0,68.1,1,0
78.49,50.46,1212.0,1638.0,0,2765.0,13.6,0,1
24.59,55.55,93.0,56.0,0,2864.0,14.0,1,0
196.06,33.28,3492.0,3195.0,1,70.0,471.1,1,2
46.81,76.16,1217.0,465.0,0,3167.0,43.7,1,0
83.91,22.84,1171.0,1771.0,0,3713.0,22.7,1,1
28.75,57.72,295.0,62.0,0,1401.0,31.9,0,0
135.82,17.41,3971.0,3742.0,1,296.0,466.6,0,2
60.97,68.83,823.0,476.0,0,3408.0,65.5,1,0
49.66,49.63,2402.0,921.0,0,2722.0,52.1,0,1
29.44,47.5,139.0,264.0,0,1979.0,52.7,1,0
92.91,7.35,3563.0,2680.0,1,83.0,736.9,0,2
117.21,31.31,4093.0,4068.0,1,86.0,755.4,0,2
85.48,35.21,3318.0,2083.0,0,3366.0,21.6,0,1
28.02,62.62,286.0,333.0,0,2399.0,64.6,1,0
58.57,28.74,2468.0,2599.0,0,930.0,34.8,1,1
27.02,48.99,191.0,302.0,0,3652.0,42.8,1,0
32.51,60.42,1379.0,94.0,0,3527.0,7.0,1,0
51.24,14.04,1725.0,1531.0,1,308.0,843.2,0,1
